LocalObservationDateTime,EpochTime,WeatherText,WeatherIcon,HasPrecipitation,PrecipitationType,IsDayTime,Temperature,RealFeelTemperature,RealFeelTemperatureShade,RelativeHumidity,IndoorRelativeHumidity,DewPoint,Wind,WindGust,UVIndex,UVIndexText,Visibility,ObstructionsToVisibility,CloudCover,Ceiling,Pressure,PressureTendency,Past24HourTemperatureDeparture,ApparentTemperature,WindChillTemperature,WetBulbTemperature,WetBulbGlobeTemperature,Precip1hr,PrecipitationSummary,TemperatureSummary,MobileLink,Link
2024-03-04T20:55:00-03:00,1709596500,Clear,33,False,,False,"{'Metric': {'Value': 17.3, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 63.0, 'Unit': 'F', 'UnitType': 18}}","{'Metric': {'Value': 14.9, 'Unit': 'C', 'UnitType': 17, 'Phrase': 'Cool'}, 'Imperial': {'Value': 59.0, 'Unit': 'F', 'UnitType': 18, 'Phrase': 'Cool'}}","{'Metric': {'Value': 14.9, 'Unit': 'C', 'UnitType': 17, 'Phrase': 'Cool'}, 'Imperial': {'Value': 59.0, 'Unit': 'F', 'UnitType': 18, 'Phrase': 'Cool'}}",68,57,"{'Metric': {'Value': 11.3, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 52.0, 'Unit': 'F', 'UnitType': 18}}","{'Direction': {'Degrees': 225, 'Localized': 'SW', 'English': 'SW'}, 'Speed': {'Metric': {'Value': 21.6, 'Unit': 'km/h', 'UnitType': 7}, 'Imperial': {'Value': 13.4, 'Unit': 'mi/h', 'UnitType': 9}}}","{'Speed': {'Metric': {'Value': 27.5, 'Unit': 'km/h', 'UnitType': 7}, 'Imperial': {'Value': 17.1, 'Unit': 'mi/h', 'UnitType': 9}}}",0,Low,"{'Metric': {'Value': 16.1, 'Unit': 'km', 'UnitType': 6}, 'Imperial': {'Value': 10.0, 'Unit': 'mi', 'UnitType': 2}}",,0,"{'Metric': {'Value': 9144.0, 'Unit': 'm', 'UnitType': 5}, 'Imperial': {'Value': 30000.0, 'Unit': 'ft', 'UnitType': 0}}","{'Metric': {'Value': 1013.0, 'Unit': 'mb', 'UnitType': 14}, 'Imperial': {'Value': 29.91, 'Unit': 'inHg', 'UnitType': 12}}","{'LocalizedText': 'Steady', 'Code': 'S'}","{'Metric': {'Value': -1.6, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': -3.0, 'Unit': 'F', 'UnitType': 18}}","{'Metric': {'Value': 18.3, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 65.0, 'Unit': 'F', 'UnitType': 18}}","{'Metric': {'Value': 17.2, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 63.0, 'Unit': 'F', 'UnitType': 18}}","{'Metric': {'Value': 14.0, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 57.0, 'Unit': 'F', 'UnitType': 18}}","{'Metric': {'Value': 14.9, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 59.0, 'Unit': 'F', 'UnitType': 18}}","{'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}","{'Precipitation': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'PastHour': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'Past3Hours': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'Past6Hours': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'Past9Hours': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'Past12Hours': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'Past18Hours': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'Past24Hours': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}}","{'Past6HourRange': {'Minimum': {'Metric': {'Value': 17.3, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 63.0, 'Unit': 'F', 'UnitType': 18}}, 'Maximum': {'Metric': {'Value': 21.8, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 71.0, 'Unit': 'F', 'UnitType': 18}}}, 'Past12HourRange': {'Minimum': {'Metric': {'Value': 11.7, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 53.0, 'Unit': 'F', 'UnitType': 18}}, 'Maximum': {'Metric': {'Value': 21.8, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 71.0, 'Unit': 'F', 'UnitType': 18}}}, 'Past24HourRange': {'Minimum': {'Metric': {'Value': 11.3, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 52.0, 'Unit': 'F', 'UnitType': 18}}, 'Maximum': {'Metric': {'Value': 21.8, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 71.0, 'Unit': 'F', 'UnitType': 18}}}}",http://www.accuweather.com/en/cl/menque/57535/current-weather/57535?lang=en-us,http://www.accuweather.com/en/cl/menque/57535/current-weather/57535?lang=en-us
2024-03-04T20:35:00-03:00,1709595300,Clear,33,False,,False,"{'Metric': {'Value': 17.3, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 63.0, 'Unit': 'F', 'UnitType': 18}}","{'Metric': {'Value': 14.9, 'Unit': 'C', 'UnitType': 17, 'Phrase': 'Cool'}, 'Imperial': {'Value': 59.0, 'Unit': 'F', 'UnitType': 18, 'Phrase': 'Cool'}}","{'Metric': {'Value': 14.9, 'Unit': 'C', 'UnitType': 17, 'Phrase': 'Cool'}, 'Imperial': {'Value': 59.0, 'Unit': 'F', 'UnitType': 18, 'Phrase': 'Cool'}}",68,57,"{'Metric': {'Value': 11.3, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 52.0, 'Unit': 'F', 'UnitType': 18}}","{'Direction': {'Degrees': 225, 'Localized': 'SW', 'English': 'SW'}, 'Speed': {'Metric': {'Value': 21.6, 'Unit': 'km/h', 'UnitType': 7}, 'Imperial': {'Value': 13.4, 'Unit': 'mi/h', 'UnitType': 9}}}","{'Speed': {'Metric': {'Value': 27.5, 'Unit': 'km/h', 'UnitType': 7}, 'Imperial': {'Value': 17.1, 'Unit': 'mi/h', 'UnitType': 9}}}",0,Low,"{'Metric': {'Value': 16.1, 'Unit': 'km', 'UnitType': 6}, 'Imperial': {'Value': 10.0, 'Unit': 'mi', 'UnitType': 2}}",,0,"{'Metric': {'Value': 9144.0, 'Unit': 'm', 'UnitType': 5}, 'Imperial': {'Value': 30000.0, 'Unit': 'ft', 'UnitType': 0}}","{'Metric': {'Value': 1013.0, 'Unit': 'mb', 'UnitType': 14}, 'Imperial': {'Value': 29.91, 'Unit': 'inHg', 'UnitType': 12}}","{'LocalizedText': 'Steady', 'Code': 'S'}","{'Metric': {'Value': -1.6, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': -3.0, 'Unit': 'F', 'UnitType': 18}}","{'Metric': {'Value': 18.3, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 65.0, 'Unit': 'F', 'UnitType': 18}}","{'Metric': {'Value': 17.2, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 63.0, 'Unit': 'F', 'UnitType': 18}}","{'Metric': {'Value': 14.0, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 57.0, 'Unit': 'F', 'UnitType': 18}}","{'Metric': {'Value': 14.9, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 59.0, 'Unit': 'F', 'UnitType': 18}}","{'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}","{'Precipitation': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'PastHour': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'Past3Hours': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'Past6Hours': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'Past9Hours': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'Past12Hours': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'Past18Hours': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'Past24Hours': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}}","{'Past6HourRange': {'Minimum': {'Metric': {'Value': 17.3, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 63.0, 'Unit': 'F', 'UnitType': 18}}, 'Maximum': {'Metric': {'Value': 21.8, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 71.0, 'Unit': 'F', 'UnitType': 18}}}, 'Past12HourRange': {'Minimum': {'Metric': {'Value': 11.7, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 53.0, 'Unit': 'F', 'UnitType': 18}}, 'Maximum': {'Metric': {'Value': 21.8, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 71.0, 'Unit': 'F', 'UnitType': 18}}}, 'Past24HourRange': {'Minimum': {'Metric': {'Value': 11.3, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 52.0, 'Unit': 'F', 'UnitType': 18}}, 'Maximum': {'Metric': {'Value': 21.8, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 71.0, 'Unit': 'F', 'UnitType': 18}}}}",http://www.accuweather.com/en/cl/menque/57535/current-weather/57535?lang=en-us,http://www.accuweather.com/en/cl/menque/57535/current-weather/57535?lang=en-us
2024-03-04T20:20:00-03:00,1709594400,Sunny,1,False,,True,"{'Metric': {'Value': 17.3, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 63.0, 'Unit': 'F', 'UnitType': 18}}","{'Metric': {'Value': 14.7, 'Unit': 'C', 'UnitType': 17, 'Phrase': 'Cool'}, 'Imperial': {'Value': 58.0, 'Unit': 'F', 'UnitType': 18, 'Phrase': 'Cool'}}","{'Metric': {'Value': 14.7, 'Unit': 'C', 'UnitType': 17, 'Phrase': 'Cool'}, 'Imperial': {'Value': 58.0, 'Unit': 'F', 'UnitType': 18, 'Phrase': 'Cool'}}",69,58,"{'Metric': {'Value': 11.5, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 53.0, 'Unit': 'F', 'UnitType': 18}}","{'Direction': {'Degrees': 225, 'Localized': 'SW', 'English': 'SW'}, 'Speed': {'Metric': {'Value': 23.5, 'Unit': 'km/h', 'UnitType': 7}, 'Imperial': {'Value': 14.6, 'Unit': 'mi/h', 'UnitType': 9}}}","{'Speed': {'Metric': {'Value': 29.0, 'Unit': 'km/h', 'UnitType': 7}, 'Imperial': {'Value': 18.0, 'Unit': 'mi/h', 'UnitType': 9}}}",0,Low,"{'Metric': {'Value': 16.1, 'Unit': 'km', 'UnitType': 6}, 'Imperial': {'Value': 10.0, 'Unit': 'mi', 'UnitType': 2}}",,0,"{'Metric': {'Value': 9144.0, 'Unit': 'm', 'UnitType': 5}, 'Imperial': {'Value': 30000.0, 'Unit': 'ft', 'UnitType': 0}}","{'Metric': {'Value': 1013.0, 'Unit': 'mb', 'UnitType': 14}, 'Imperial': {'Value': 29.91, 'Unit': 'inHg', 'UnitType': 12}}","{'LocalizedText': 'Steady', 'Code': 'S'}","{'Metric': {'Value': -1.6, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': -3.0, 'Unit': 'F', 'UnitType': 18}}","{'Metric': {'Value': 18.3, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 65.0, 'Unit': 'F', 'UnitType': 18}}","{'Metric': {'Value': 17.2, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 63.0, 'Unit': 'F', 'UnitType': 18}}","{'Metric': {'Value': 14.1, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 57.0, 'Unit': 'F', 'UnitType': 18}}","{'Metric': {'Value': 15.0, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 59.0, 'Unit': 'F', 'UnitType': 18}}","{'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}","{'Precipitation': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'PastHour': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'Past3Hours': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'Past6Hours': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'Past9Hours': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'Past12Hours': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'Past18Hours': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'Past24Hours': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}}","{'Past6HourRange': {'Minimum': {'Metric': {'Value': 17.3, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 63.0, 'Unit': 'F', 'UnitType': 18}}, 'Maximum': {'Metric': {'Value': 21.8, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 71.0, 'Unit': 'F', 'UnitType': 18}}}, 'Past12HourRange': {'Minimum': {'Metric': {'Value': 11.7, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 53.0, 'Unit': 'F', 'UnitType': 18}}, 'Maximum': {'Metric': {'Value': 21.8, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 71.0, 'Unit': 'F', 'UnitType': 18}}}, 'Past24HourRange': {'Minimum': {'Metric': {'Value': 11.3, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 52.0, 'Unit': 'F', 'UnitType': 18}}, 'Maximum': {'Metric': {'Value': 21.8, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 71.0, 'Unit': 'F', 'UnitType': 18}}}}",http://www.accuweather.com/en/cl/menque/57535/current-weather/57535?lang=en-us,http://www.accuweather.com/en/cl/menque/57535/current-weather/57535?lang=en-us
2024-03-04T20:10:00-03:00,1709593800,Sunny,1,False,,True,"{'Metric': {'Value': 17.3, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 63.0, 'Unit': 'F', 'UnitType': 18}}","{'Metric': {'Value': 14.7, 'Unit': 'C', 'UnitType': 17, 'Phrase': 'Cool'}, 'Imperial': {'Value': 58.0, 'Unit': 'F', 'UnitType': 18, 'Phrase': 'Cool'}}","{'Metric': {'Value': 14.7, 'Unit': 'C', 'UnitType': 17, 'Phrase': 'Cool'}, 'Imperial': {'Value': 58.0, 'Unit': 'F', 'UnitType': 18, 'Phrase': 'Cool'}}",69,58,"{'Metric': {'Value': 11.5, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 53.0, 'Unit': 'F', 'UnitType': 18}}","{'Direction': {'Degrees': 225, 'Localized': 'SW', 'English': 'SW'}, 'Speed': {'Metric': {'Value': 23.5, 'Unit': 'km/h', 'UnitType': 7}, 'Imperial': {'Value': 14.6, 'Unit': 'mi/h', 'UnitType': 9}}}","{'Speed': {'Metric': {'Value': 29.0, 'Unit': 'km/h', 'UnitType': 7}, 'Imperial': {'Value': 18.0, 'Unit': 'mi/h', 'UnitType': 9}}}",0,Low,"{'Metric': {'Value': 16.1, 'Unit': 'km', 'UnitType': 6}, 'Imperial': {'Value': 10.0, 'Unit': 'mi', 'UnitType': 2}}",,0,"{'Metric': {'Value': 9144.0, 'Unit': 'm', 'UnitType': 5}, 'Imperial': {'Value': 30000.0, 'Unit': 'ft', 'UnitType': 0}}","{'Metric': {'Value': 1013.0, 'Unit': 'mb', 'UnitType': 14}, 'Imperial': {'Value': 29.91, 'Unit': 'inHg', 'UnitType': 12}}","{'LocalizedText': 'Steady', 'Code': 'S'}","{'Metric': {'Value': -1.6, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': -3.0, 'Unit': 'F', 'UnitType': 18}}","{'Metric': {'Value': 18.3, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 65.0, 'Unit': 'F', 'UnitType': 18}}","{'Metric': {'Value': 17.2, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 63.0, 'Unit': 'F', 'UnitType': 18}}","{'Metric': {'Value': 14.1, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 57.0, 'Unit': 'F', 'UnitType': 18}}","{'Metric': {'Value': 15.0, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 59.0, 'Unit': 'F', 'UnitType': 18}}","{'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}","{'Precipitation': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'PastHour': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'Past3Hours': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'Past6Hours': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'Past9Hours': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'Past12Hours': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'Past18Hours': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'Past24Hours': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}}","{'Past6HourRange': {'Minimum': {'Metric': {'Value': 17.3, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 63.0, 'Unit': 'F', 'UnitType': 18}}, 'Maximum': {'Metric': {'Value': 21.8, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 71.0, 'Unit': 'F', 'UnitType': 18}}}, 'Past12HourRange': {'Minimum': {'Metric': {'Value': 11.7, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 53.0, 'Unit': 'F', 'UnitType': 18}}, 'Maximum': {'Metric': {'Value': 21.8, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 71.0, 'Unit': 'F', 'UnitType': 18}}}, 'Past24HourRange': {'Minimum': {'Metric': {'Value': 11.3, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 52.0, 'Unit': 'F', 'UnitType': 18}}, 'Maximum': {'Metric': {'Value': 21.8, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 71.0, 'Unit': 'F', 'UnitType': 18}}}}",http://www.accuweather.com/en/cl/menque/57535/current-weather/57535?lang=en-us,http://www.accuweather.com/en/cl/menque/57535/current-weather/57535?lang=en-us
2024-03-04T19:55:00-03:00,1709592900,Sunny,1,False,,True,"{'Metric': {'Value': 19.4, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 67.0, 'Unit': 'F', 'UnitType': 18}}","{'Metric': {'Value': 17.3, 'Unit': 'C', 'UnitType': 17, 'Phrase': 'Pleasant'}, 'Imperial': {'Value': 63.0, 'Unit': 'F', 'UnitType': 18, 'Phrase': 'Pleasant'}}","{'Metric': {'Value': 17.3, 'Unit': 'C', 'UnitType': 17, 'Phrase': 'Pleasant'}, 'Imperial': {'Value': 63.0, 'Unit': 'F', 'UnitType': 18, 'Phrase': 'Pleasant'}}",60,58,"{'Metric': {'Value': 11.5, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 53.0, 'Unit': 'F', 'UnitType': 18}}","{'Direction': {'Degrees': 225, 'Localized': 'SW', 'English': 'SW'}, 'Speed': {'Metric': {'Value': 23.5, 'Unit': 'km/h', 'UnitType': 7}, 'Imperial': {'Value': 14.6, 'Unit': 'mi/h', 'UnitType': 9}}}","{'Speed': {'Metric': {'Value': 29.0, 'Unit': 'km/h', 'UnitType': 7}, 'Imperial': {'Value': 18.0, 'Unit': 'mi/h', 'UnitType': 9}}}",0,Low,"{'Metric': {'Value': 16.1, 'Unit': 'km', 'UnitType': 6}, 'Imperial': {'Value': 10.0, 'Unit': 'mi', 'UnitType': 2}}",,0,"{'Metric': {'Value': 10363.0, 'Unit': 'm', 'UnitType': 5}, 'Imperial': {'Value': 34000.0, 'Unit': 'ft', 'UnitType': 0}}","{'Metric': {'Value': 1013.0, 'Unit': 'mb', 'UnitType': 14}, 'Imperial': {'Value': 29.91, 'Unit': 'inHg', 'UnitType': 12}}","{'LocalizedText': 'Steady', 'Code': 'S'}","{'Metric': {'Value': -1.1, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': -2.0, 'Unit': 'F', 'UnitType': 18}}","{'Metric': {'Value': 19.4, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 67.0, 'Unit': 'F', 'UnitType': 18}}","{'Metric': {'Value': 19.4, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 67.0, 'Unit': 'F', 'UnitType': 18}}","{'Metric': {'Value': 14.6, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 58.0, 'Unit': 'F', 'UnitType': 18}}","{'Metric': {'Value': 16.3, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 61.0, 'Unit': 'F', 'UnitType': 18}}","{'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}","{'Precipitation': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'PastHour': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'Past3Hours': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'Past6Hours': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'Past9Hours': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'Past12Hours': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'Past18Hours': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}, 'Past24Hours': {'Metric': {'Value': 0.0, 'Unit': 'mm', 'UnitType': 3}, 'Imperial': {'Value': 0.0, 'Unit': 'in', 'UnitType': 1}}}","{'Past6HourRange': {'Minimum': {'Metric': {'Value': 19.4, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 67.0, 'Unit': 'F', 'UnitType': 18}}, 'Maximum': {'Metric': {'Value': 21.8, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 71.0, 'Unit': 'F', 'UnitType': 18}}}, 'Past12HourRange': {'Minimum': {'Metric': {'Value': 11.3, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 52.0, 'Unit': 'F', 'UnitType': 18}}, 'Maximum': {'Metric': {'Value': 21.8, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 71.0, 'Unit': 'F', 'UnitType': 18}}}, 'Past24HourRange': {'Minimum': {'Metric': {'Value': 11.3, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 52.0, 'Unit': 'F', 'UnitType': 18}}, 'Maximum': {'Metric': {'Value': 21.8, 'Unit': 'C', 'UnitType': 17}, 'Imperial': {'Value': 71.0, 'Unit': 'F', 'UnitType': 18}}}}",http://www.accuweather.com/en/cl/menque/57535/current-weather/57535?lang=en-us,http://www.accuweather.com/en/cl/menque/57535/current-weather/57535?lang=en-us
